id,segment
99,總是要負責任的  又怕別人知道我去諮商後會覺得我是不是在矯情
99,無病呻吟  總之 . . .
99,. 大家當初是怎麼踏出諮商那一步
99,確定自己是需要諮商的 並且對於生活工作與諮商安排妥當的呢
100,女寶剛滿三歲  她的所有發展都比一般年齡的孩子快一點
100,還沒一歲半就開始進入不要不要時期
100,還沒兩歲就能講很多句子繼續高階的不要不要
100,還不到三歲就開始叛逆講不聽 
100,從醫院抱回家就知道她是愛哭型的孩子
100,所有生理需求都滿足了還是無法停止哭泣
100,沒有後援的我常常哄到自己跟著哭
100,以為越大愛哭的狀況會好轉  但是.
100,. . . 並沒有_  她一哭可以哭很久很久
100,我不是沒有原則的媽媽  我把規矩提醒都先講了
100,她的高堅持度和固執總是把一件小事鬧大
100,我試了很多方法看了很多教養的直播或文章
100,軟的也用了硬的也用了  但還是失敗，
100,總是兩敗俱傷   上個月終於把她送進小班
100,以為日子可以好過一點了  但她怕生社交能力不好又愛哭
100,雖然只有剛進校門時哭也哭到現在還沒好
100,回家她的情緒常爆炸失控更叛逆不聽話
100,我能理解那是孩子剛面對新環境的壓力
100,我也試著跟她溝通但隔天又一切從零開始
100,她的高堅持度和固執愛哭  我常氣到情緒失控出手打她罵難聽又威脅的話
100,甚至希望不要有這個孩子不想看見她
100,有她的這三年我真的好累  常常都在大發雷霆情緒起伏很大
100,也常懷疑自已到底哪裡做得不好
100,為什麼所有好的都給她了她卻這樣折磨我
100,我總是勸自己要忍耐她只是個孩子
100,當我努力了一整天對她好對她笑
100,她卻因為怎麼勸她不聽話的時候
100,我的情緒又失控了  很難把情緒收好收回過了就算了
100,我的真的很差吧. .   教養真的好難啊
100,我和隊友的教養觀念是一致的 
100,我們倆也常常討論該怎麼改變才能大家都好
100,他也很努力想幫忙   但現在問題是我.
100,.   我不知道該怎麼面對 
100,我不知道我的情況需要去找醫生嗎
100,因為只有在面對孩子時才有這些情緒問題
100,謝謝看完這篇滿滿負面情緒的你們
101,離開前一份工作已經幾個月了 但這段時間有時候只要一想到以前工作的事，
101,我就會整個陷在憤怒的情緒， 很氣很不爽
101,， 沒辦法做其他事  這狀況好像叫反芻思考
101,我覺得這樣好痛苦好煩. . .
101,很不想再浪費人生想前一份工作的事
101,但有時候不經意地想到， 思緒就會整個陷在裡面
101,即使去運動讓自己狂流汗， 也只是短暫解除這狀況
101,想問大家有沒有碰過這種狀況 大家都怎麼處理不讓自己陷在負面情緒
104,今日想抒發的心情是： 哀  心情背景：
104,時好時壞的心情  希望跟板友分享的是：
104,天秤真的是天生害怕孤獨嗎? 
104,"好像只要一個人獨處的時候, "
104,"只要有人陪, 好像就會好一點."
104,. .    本來想過去看醫生的~但似乎猶豫不決
109,今年對我來說應該是很開心的一年
109,我順利錄取政大研究所 灑花 但是在就學前
109,也許是太閒了 常常開始腦中亂開小劇場
109,開始擔心自己死掉 擔心被殺掉
109,擔心戰爭 擔心天災 地震等 這些問題感覺很無聊啊
109,但不知道為何到現在已經身體也有反應了
109,只要想到這些 就會全身起雞皮疙瘩
109,或是開始腸胃蠕動( 這一兩個月常常哭出來
109,家人問我我也不敢說 因為我覺得很無聊
109,這些事情沒啥好擔心的 哀 不知道是不是焦慮恐慌症
109,我想說看醫生還要花錢 應該開學後就會好了
109,如果開學還沒好再去看看吧 這篇文發一發心情有比較舒坦一些
109,謝謝你~其實我也蠻訝異會上的
109,因為考試前後 我就開始會焦慮了
109,書都讀不下去 我每個禮拜都會去打球
109,但打球時還是會偶發性的想到這些
109,只要想這些 就會打不好 哀好煩喔好像白癡=
121,不知道能否在這分享  我是一個非常負面的人
121,後悔的事 常常是非常小的一件事情
121,我也知道是小事 但就是卡在裡面.
121,.   譬如 結婚週年跟先生去吃高級餐廳
121,我喜歡拍照 所以上菜後拍了很久
121,後來開始吃牛排已經冷了過熟了
121,我就開始懊惱 啊啊啊啊剛剛應該不要拍這久
121,然後可以懊惱4-5天  等等等
121,非常小的事情 我就一直掛念 
121,度蜜月我們去了喝到飽的 因為身體關係
121,沒有多喝 回來之後 啊啊啊啊啊啊應該多喝一點
121,然後在後悔個5-6天   常常因為這種小事煩惱
121,如果遇到更大的事情 我幾乎晚上都失眠會是更痛苦
121,先生常是我心情舒壓的另一半 但我知道同件事情一直講真的很煩他也是
121,但我就卡在那邊   如果這些事情還沒過去
121,我可能又發生新的事情 我就開始非常負面
121,整個人出不來 像黑洞一樣 好痛苦.
121,.   一直懊惱後悔中度過 
121,有時候 因為太煩了 然後默默在家裡哭
121,我是不是 需要看心理諮商？ 
121,是憂鬱症嗎. . . . .
124,前陣子父親突然離世  沒辦法對別人說
124,想詢問大家有沒有這種類型的電影
124,希望可以找到一些方法讓自己好過一點
124,感謝各位！ ！ ！ ！ ！ ！
124,非常感謝大家的回覆 不管是書籍或電影我都會嘗試看看
124,其中有幾部已經看過很多次我也非常喜歡
124,我知道電影沒辦法讓心情變好 只是想要轉移注意力或試試看其他方法
124,沒辦法跟別人講是因為已經過了一段時間
124,加上伴侶生活壓力大 不想給對方和朋友太多負面情緒
124,也考慮過心理諮商 如果有需要之後會尋求這類的管道
124,再次感謝大家的加油 謝謝！ ！
126,想問問版上的各位 都是怎麼樣放下一段還愛著的感情呢？
126,我是女性， 以前的感情經驗比較豐富
126,但後來單身了好幾年， 終於遇到現在這個對象
126,一直以為一切都是命中注定 以為兩人都是在為等待彼此的出現
126,後來發現事實沒這麼美好  目前我們遇到了一個很大的難關
126,細節我就不詳述了. . . .
126,因為說出來也只是會被勸分 我的確有想過分開的念頭，
126,只是怎麼狠下心去做， 我真的毫無頭緒
126,對方沒有劈腿， 但因為一些事情的關係
126,導致我對他很沒安全感 我覺得繼續交往只會讓他看到我越來越醜跟神經質的一面
126,我不想在他面前只留下這樣的印象
126,但中間提過幾次分手， 都心軟被對方挽留回來
126,可是這一兩個月我真的開始覺得不行了
126,想到不好的事情就哭 洗澡哭 搭捷運哭
126,走著走著莫名其妙就哭了  儘管只要跟對方通話了(我們是非常非常遠的遠距離)就會沒事
126,沒聯絡的狀態還是會不斷惡性循環
126,我已經痛苦到甚至考慮去看諮商師了
126,痛苦的原因來自自己真的還很愛對方
126,可是看不開事情的癥結 也糾結著現實的醜陋
126,我談過這麼多次戀愛 以前儘管被劈腿過
126,我甚至已經不知道問題是不是出現在我身上了
126,很難冷處理 本想著放置著， 等到我沒這麼喜歡他了
126,就能比較輕易放手了 可是現在光是相處
126,所受到的感受都是又開心又痛苦
126,多快樂 難受就有多加倍  這種狀態有解嗎.
131,分手快兩個禮拜  還是每天會想到對方
131,而食慾也非常不好  睡眠方面倒是沒問題
131,沒有失眠或睡不好的困擾  假日有約的話心情會比較好
131,但如果沒約ㄧ個人悶在家  會ㄧ直想東想西
131,什麼事也提不起勁  在考慮是否該去看醫生
131,其實平常情緒都算正常  只有放假悶在家時會很憂鬱
131,有點想靠吃藥來忘記和對方的回憶
132,社群行為一直是我很在意又無能為力的罩門
132,小弟是天枰座  偏偏很重友情
132,對待朋友甚於家人  至少我心裡是這樣想
132,但是這十年來偏偏卻被它無形傷害著
132,八成是個性的關係  我很後悔在國二那年的自己
132,為什麼要從那麼多好朋友中選擇封閉
132,只知道我那時莫名地在害怕啥 跟成績不好的同學坐一起竟害怕會倒數幾名
132,不只這樣  還有  不過我忘了
132,可想而知  自己心理行為已經有怪現象了
132,接而之  就被大家排擠了 到了高中
132,休學一年 因為沒辦法去上學了
132,得了憂鬱症  而且復學後似乎與人社交能力沒了
132,涉略太少  話題少 所以我會找個性相近的人
132,到現在在大學常混一起的4. 5個同學
132,我卻一年不超過10通  只有聚會才會出現
132,也不常用社群媒體  看來我真的完了
132,真的要孤獨一輩子嘛  老天真愛開我的玩笑
132,為什麼要把我放在外向現實主義的時代呢
132,現在已工作一年多  我不知道目標在那
132,該如何活得有意義些  又不是詩人
132,懷憂喪志幹嘛   放假都宅在家
132,可以問個位  我除了憂鬱症還沒好
132,還有嘛 需要再去就醫嘛？ ？
132,以及怎麼改變自己？  感謝你～
166,老闆、 秘書和同事們 他們有時候讓我覺很煩
166,剛剛我做了線上檢測， 分數偏高，
166,需要看醫生 可是我不知道， 是不是這一陣子工作的關係
166,讓我的情緒很低落、 很沒自信心、
166,想要逃避這一切 這一、 兩個禮拜也時常犯錯，
166,心情也是很低落 我回家就會跟家人抱怨工作的事，
166,一直講一直講 也會跟男友講，
166,但男友覺得很煩， 他不是很想聽
166,因為他覺得是我的想太多， 認為做好自己的工作就行了
166,但如果做能自己的工作， 就解決事情那就好了
166,我和秘書都有公務手機， 我算是秘書的助理
166,我的老闆很愛ㄅ一ㄠ人(罵人)，
166,就算沒做錯也是一樣 有時老闆很沒耐心聽妳講那麼多事
166,就會開始很大聲的問妳， 那現在是怎樣…，
166,但妳明明都有跟他報告到重點 可是他卻沒聽到似的，
166,覺得妳講的都是廢話， 有時會很大聲的吼妳
166,最常被吼的是特助和秘書， 我是還好，
166,是沒有特助和秘書嚴重 但我被吼的那一次之後，
166,我每次看到公務手機響起時， 看到是老闆打的
166,我就開始發抖， 心跳加快， 超害怕接起來，
166,就被老闆罵 每一次都這樣， 如果是假日也是一樣
166,而秘書也是， 她是個很易緊張的人，
166,也很害怕被老闆罵的人 所以每當她會丟一些工作讓我做，
166,那她就會一直一直在旁提醒該怎麼做
166,我知道她是好意， 但一直一直這樣，
166,我覺得很煩， 會很受不了她 那如果我出錯的話，
166,她也是一副有那種讓我覺得是妳做的，
166,妳要自己負責 我呢， 如果是我做錯，
166,我是會負責的， 不怕被罵 這情形已兩個多月了
166,我不知道我是否真的要去看醫生
166,還是我只是因為工作的關係， 讓我自己的心情這麼不好
166,目前我也盡快在找別的工作了，
166,但我很沒自信、 信心 總覺得找不到。
166,請問我該怎麼辦? 謝謝大家。
167,沒有自己的時間 一個禮拜 白天上班晚上上課
167,假日去屏東找男友    昨天晚上好想找人講話
167,可是不知道要找誰 打給男友 又說不出什麼
167,草草掛掉電話 看著手機通訊錄
167,眼淚一直掉 好想講話 可是 真的找到人
167,又講不出來 很怕他們一貫的回答
167,你在撐一陣子看看 你要調適自己
167,你抗壓性太差 原本燈關了要睡覺
167,卻莫名的覺得害怕 又跳起來開燈
167,想到這幾天一直在重覆一樣的夢
167,夢裡有東西在追我 有時候是老虎
167,有時候是人 有時候 我也不知道是什麼
167,我只能一直跑一直朝著樓梯往上爬
167,到我醒來 突然很怕又做一樣的夢
167,不敢睡 早上起來想到要去上班
167,又忍不住哭了 好不想去 那個光是想到就讓我不開心
167,走進去就讓我想吐的地方 一天有將近一半的時間在那
167,卻沒有人可以信任 跟誰談笑聊天
167,可是都是假的 我知道沒有人是真心的
167,我想我唯一勇敢的是 自己跟我媽說
167,想去看精神科 雖然哭的很慘 不能理解的是
167,為什麼會覺得是男友的問題? 雖然我連想躺在床上發個呆
167,想找時間去看醫生都沒辦法 但只有下去找他的時候
167,我覺得我還算是快樂的 為什麼
167,你們不能承認 我絕大多數的壓力是來自那份工作
167,是因為一但承認 你們就在也沒有理由阻止我辭職嗎
167,年終年終年終 所以你們選擇不看我的痛苦
167,要[調適自己] 繼續撐 說我只是需要休息
167,其實不需要去看醫生 說我是太忙壓力太大
167,不要每個禮拜都下去找男友 (連我唯一[想做的事]都要我放棄
167,那我應該會更快崩潰吧) 給自己一點時間
167,幹嘛呢 我已經沒有朋友了 對於死
167,我沒那嚜大的衝動 也許是因為還有在乎的人吧
167,想幫我男友生小孩 感覺那個地方可以成為我的歸屬
167,一定要說出我想死 才撐的上是憂鬱症嗎
167,眼睛好痛 胃跟頭也好痛 這樣可以去看醫生嗎??
173,我現在18歲， 從高一以來都是語言相關科系的.
173,. .  我國中在考高中的時候，
173,"因為沒有考好, 很失落 但是後來家人說等高中考大學在努力"
173,但最後我沒有考到第一志願. .
173,. 我很自責 我總是讓家人失望，
173,我不知道該怎麼做才好， 我只會默默的一個人哭著
173,常常想著我是不是生來浪費父母的金錢，
173,來折磨我的家人， 我好難過 ，
173,很想大聲的哭出來 我不想讓我父母擔心，
173,所以我總是笑笑的  我畏懼人群，
173,我不敢抬頭看人， 我害怕著他們會嘲諷我，
173,總是緊張地快步離開  我害怕未來，
173,到底要不要花一筆錢出國留學 但是又怕我以後的工作薪水根本不值得我去留學，
173,最後浪費父母的錢  我不知道，
173,我真的不知道該怎麼做下一步 
173,我應該去看醫生嗎. . . 還是根本就是我自己的問題
197,剛剛我做了一下測驗 我對這個選項有個疑問
197,15.  我覺得想不開、 甚至想死
197,我以前作過類似的測驗印象中都有這個選項
197,憂鬱症的人傷害的都是自己嗎 
197,因為我不是這樣  正好相反 
197,心情鬱悶我會想要傷害別人 很危險的思想
197,我知道  但沒辦法控制 事後也是會被自己的思想嚇一跳
197,我沒有實際殺人放火 (不然我就不會在這裡)
197,但是腦子裡會一遍一遍不斷的演練那些過程
197,會真的非常非常想實際操作 但是並沒有真的作
197,想的也不一定都是殺人放火 大部分的時候都是一些比較類似惡作劇的事
197,所以如果可行度高的話  我會下手
197,(我是說惡作劇)  心情比較穩定的時候會覺得當時思想太過邪惡
197,不過後來有一次朋友跟我說他喜歡塗立可白困住螞蟻之類的蟲子
197,看它們逃跑的樣子  然後把他們的腳分開
197,我不只聽過一個人這麼說 所以我想大部分的人無聊的時候都會做做這類的事吧
197,剛剛爬了一下文  「長期憂鬱不等於憂鬱症」
197,我應該是屬於長期憂鬱   我還滿想去看醫生的
197,但是看到有人說台灣沒有心理醫生
197,不知道精神科醫生的功能是不是一樣
197,精神科醫師聽起來好像是比較著重在疾病方面
197,(會開藥的那種) 可是我還不需要靠吃藥才能過日子
197,除了心情鬱悶的時候  其它時間我覺得我還滿像一般人的
197,本來是要把我的情形說的更完整的
197,想要得到比較多的資訊 不然片面之辭把自己說得好像變態
197,但是一時之間要說的東西好多 
197,不知道要從哪裡切入 只好等我把自己的情形仔細想想過後再來了
204,我想要請問大家一下  在第一次決定去看醫生的時候
204,你們是有考慮過要先看醫生還是心理諮詢師嗎?
204,然後 通常看醫生的時機  是在情緒比較穩定的那一段時間去
204,還是比較浮躁的時候呢?  我真的困擾很久
204,每次決定要去看的時候 又覺得
204,好像也沒這麼嚴重 (就是指穩定的時期)
204,又會不知不覺打消念頭  不過
204,會哭阿什麼的  又覺得這樣去看醫生是不是講的話會很不客觀什麼的
204,而且情緒很浮  就在我考慮一堆事情之下
204,好像又到穩定期了  現在我覺得這個問題實在是不能再拖下去
204,可是又找不出看醫生的好時機 
224,還是已罹患憂鬱症的表徵 有做過憂鬱症量表
224,做完指數頗高 建議我看醫生 但我還是猶豫著.
224,. .  先說說我的狀況讓板友們評斷看看好了
224,我是20歲的大二生 自從升大學以後
224,日子其實都不算過得很快樂 最重要的因素是
224,我有打工的經濟壓力 和打工所造成的人際關係問題
224,大一上剛入學時兩個月和室友感情和睦
224,天天都很快樂 但後來因為我本身的感情問題和打工
224,讓我和室友們漸漸疏遠 我室友們不喜歡我那時的男朋友
224,因為他劈腿 室友們幾次勸我離開他身邊
224,但我屢勸不聽 久了她們也不想再插手
224,卻變相以嘲諷、 不屑的態度看待
224,希望我能早日清醒 我再也不敢向她們吐露心事
224,又因為我身兼打工無法和她們參加社團一起玩樂
224,我們漸行漸遠 然後因為那時深陷感情問題中
224,沒有好好經營人際關係 後來有參加社團試圖找到知心好友
224,但都找不到 所以一直到現在 我在學校裡
224,幾乎都是獨來獨往 孤單寂寞無助的感覺常常困擾著我
224,再加上工作和學業方面我也做得不好
224,經濟壓力讓我喘不過氣 上一段感情的傷害還是縈繞在心頭
224,使得我情緒更加低落 最近兩個禮拜以來好像是屋漏偏逢連夜雨
224,壞事一籮筐一樁接著一樁來 幾乎天天失眠
224,食欲下降 動不動想哭 失去目標和動力
224,厭惡自己 好像怎麼努力都不夠好
224,我知道自己長期以來都有孤單寂寞無助之感
224,但上述的狀況是到近兩個禮拜到一個月前才出現
224,這麼說來我是否已經有罹患憂鬱症的傾向？
224,又需不需要就醫呢？  感謝大大們願意看完這一篇
226,我常常想要獨處 我想我不喜歡這間大學也是ㄧ個原因
226,但是同學間的相處我也很難適應
226,我變的好難開心 雖然說我每天都是笑嘻嘻的
226,有時候覺得很煩 我已經不想再對任何事情有期待了
226,怎麼辦 我變的好沮喪 唯有和以前的朋友見面時
226,我才可以笑的開懷 我這樣是生病了嗎?
226,我適合去看醫生嗎??? (應該不會是憂鬱症吧
258,每當這種情緒襲來時總是覺得什麼都無力去做
258,只能自己靜靜的流淚 但我上網去做過了一些憂鬱症檢測
258,結果卻都是正常人 我感覺到自己的情況越來越加劇
258,甚至已經到了影響生活. . .
258,. . .  所以正在考慮尋求專業幫助
258,另外， 我並沒有想輕生或是自虐等行為和念頭
258,有人能夠給一些建議嗎？ 謝謝
258,抱歉打的很語無倫次. . .
600,請問該怎麼說服情緒不穩的爸爸去看醫生呢?
600,之前有在板上問過相關問題(板上有我的文章)
600,但這次情況更嚴重了. . .
600,自從奶奶住院再出院之後，  在板上搜尋精神分裂症症狀也真的完全吻合.
600,.  像是幻聽、 被害妄想等等的
600,最近爸爸時常說自己被外婆家的人陷害、
600,時常對著空氣亂吼亂叫像在跟人吵架，
600,照顧奶奶的外勞說甚至有時會聽到爸爸與自己對話，
600,但是兩種不一樣的聲音 爸爸有宗教信仰，
600,他只相信身為乩童的表哥 只要提到看醫生就會整個大暴怒(例如敲桌子、
600,用力踏地板) 我有試過以爸爸相信的方式(神明)去解決
600,但是一點進展、 用處都沒有，
600,自己還被當作瘋子 請問我應該怎麼做才好?
600,奶奶現在臥病在床， 爸爸這樣全家人很難過很擔心
600,原本也有帶爸爸就醫意願的親戚們現在都非常消極
600,請問板友有勸情緒暴躁不穩的家人去看醫生的例子嗎?
611,額 第一次來這板 如果發文內容有不妥請告訴我
611,是這樣的 我目前定期在一家診所拿藥
611,藥還 但我很想換醫生 原因是我覺得他不太關心我的內心世界
611,每次去只是關心我藥吃得行不行
611,會問我好不好 但我要說點什麼的時候
611,他只會聽一下就會打斷我 也不多做評論
611,通常敷衍我 不會 你想多了 不要想太多困擾自己
611,之類的話 感覺他只是想聽到關鍵字
611,我會焦慮 我會睡不好 這些 然後他再調整藥物
611,就說可以了 其實我會來診所看
611,是因為覺得人少 醫生可以陪我聊久一點
611,但我覺得他完全沒有要多理解我的意思
611,那我看病的意義是什麼呢這樣他用的藥準確嗎
611,我吃藥的意義又是什麼呢?我有很多的不解。
611,在想之後換 該換到哪裡去看診
611,有去其他醫院看過 兩三個吧 給我的感覺也是真的都只關心用藥
611,不太關心病人的內心 我到底該不該換醫生呢
611,然後諮商的部分 我去年給過兩位女心理師諮商（醫院健保）
611,可是成效不彰最近自己先停了 再加上我又比較想給同性別的人諮商
611,可是都找不到男生的 自費的又看不起
634,我也不知道該怎麼形容  或許是反芻的反作用力
634,或許是理想崩壞的打擊 不管在不在床上人都很不舒服
634,不想動 而且睽違不知道多少年我竟然又開始失眠了
634,直覺就是非同小可 撥了通電話想找以前的社工
634,但接電話的社工說已經結案的個案不確定能不能再次服務
634,還是建議我打1925 . .
634,. 好吧 但號碼輸入完了遲遲按不下發話鍵
669,這幾天每天上班途中或是上班中都會浮現好想去看醫生的念頭，
669,， 又開始 好想離職， 還沒走的時候會想去大公司努力，
669,但後來不順利甚至還更影響身體，
669,都以年為 單位了， 到現在都還沒恢復。
669,所以後來又回到原處。 每天同樣的輪迴，
669,下班會好一點但上 班又開始了
669,看著要去上班的人群， 都覺得自己沒用，
669,大家都比我年輕很多， 我還是這樣在一個小地方
669,。 很黑暗的想法無法對任何人說，
669,對醫生也應該說不出口。 我會思考，
669,去看醫生是希望得 到什麼幫助？
669,因為很久以前看過一次， 這次去頂多又是拿助眠，
669,不像初診可以跟醫生多一 點時間說話。
669,離職的話家人的健保又沒著落會被發現，
669,而且另一半也無法理解。 去別的地
669,方應該也是會遇到一樣或是不同的問題，
669,我適應力也不是很好。 可能只是想找人說話。
669,職 業倦怠去看醫生是不是很蠢，
669,大家一定認為不是換工作就好了嗎？
669,就是很想躺平但不行，  然後繼續處理那些壓力，
669,我努力去平衡但要到什麼時候？
673,最近什麼事都沒興趣 工作也丟了
673,連以前最快樂的時光見到喜歡的人
673,現在也慾望缺缺 什麼事都不想做
673,只能躺著 睡覺， 燈光暗暗 無光的長廊
673,就像無止境的黑暗 好朋友在板橋看一個諮商師滿久的了
673,我也想和她聊聊， 但應該滿花錢的
673,雖然有很多壞念頭 但真的好想活下去.
673,.  就當今年的目標吧  還有做一個工作強度不要太高壓的工作
768,覺得治療時間不夠，  還有好多話沒有說(
768,有經驗地領導我， 讓我勉強冷靜些，
768,我今天似乎沒有以往的平靜， 
768,略過很多細節都沒有告訴他， 
768,可能是我很急著要讓他知道我幾乎撐不住。
768,他也教我一些面對我爸的技巧，
768,讓我應該可以不會完全成為我爸情緒的出口。
768,，  這短短的一天耗掉我所有能量，
768,已經有段時間未曾如此崩潰><
768,好想掛急診. . .  這種家庭問題總可以跟值班醫師談談吧？
768,不然我得要下週才能見到，  我真的懷疑自己能不能撐下去.
769,我的話， 從小就是， 頂多真的非常非常難過了，
769,會跟很要好的朋友訴苦一兩句。
769,但感覺朋友也只能安慰一些「拍拍」、
769,「唉我懂你的感覺」這類的話，
769,或約你出來吃飯逛街。   其實根本不覺得心情有因為這樣改善，
769,只是看他們也盡量認真的陪我安慰我了，
769,就會裝個樣子：「謝謝你~我感覺好多了。
769,」  有些人會用發文發動態來解決，
769,但我總覺得這樣讓所有人知道自己負面的情緒很丟臉，
769,而且發了接下來又是被關心：「怎麼了？
769,」>>「拍拍」>>「唉我懂你的感覺」>>約出來吃飯
769,再循環一次。   最近慢慢的覺得，
769,其實人都只是關心自己的事， 同理別人的感覺這種事根本不可能做到。
769,大家想要的都是良性互動，  
769,講心事抱怨這種行為只是造成別人困擾
769,（除非可以藉由對方講心事來滿足自己看熱鬧的心態、
769,或是引出自己訴苦的機會）  更糟的是如果選錯對象還可能留下把柄、
769,甚至在背後捅你一刀，   所以就更不想跟別人訴苦。
769,，  然後更累的是還要在人前裝出開朗隨和的樣子
769,（幸好目前裝得蠻成功的， 親近的人都沒發現）（笑）
769,只是夜深人靜的時候真的會有一些很可怕、
769,好像不是自己的念頭湧出來……
769,有想到如果去諮商的話， 至少我有付對方錢，
769,對方比較專業應該也能引導我。
769,但又想到要跟一個非親非故的陌生人講心事就覺得胃痛，
769,自己連跟親近的人表達情緒都感覺很羞恥了、
769,跟不認識的諮商師不就更可怕？
769,（以前在學校有找過輔導老師，
769,結果就是「怎麼了」>>「說說你的感覺」>>
769,「謝謝老師， 我感覺好多了（才怪）」循環
769,有人有諮商經驗的可以分享一下諮商過程、
769,還有你覺得有沒有用嗎？ 非常感謝~
770,各位板友好， 問題就如文章篇名……
770,先前因為工作壓力曾尋求免費諮商，
770,心理師也確實陪我度過那段痛苦的日子。
770,換了工作以後， 壓力源暫時減輕，
770,但因為種種因素及工作條件， 
770,打算再換工作。 其實剛找到這份工作時便隱約覺得其實第一次諮商時的問題
770,（如極度缺乏自信、 過度在意他人看法、
770,覺得自己一無是處、 不自覺與他人比較）
770,都沒有解決， 果然開始準備再度換工作（卻還是很迷惘不知要做什麼）時曾經
770,的恐懼焦慮及自責又都浮現出來，
770,前陣子剛好與友人談及相關話題，
770,覺得那些  。 但因為覺得之前諮商都沒能解決任何上述問題，
770,想說是不是要自費找諮商（但還是很感謝那位心理師啦）。
770,但是！ 我身邊去諮商的人， 就我所知都是真的比較嚴重，
770,看醫生、 拿藥吃的，   我本身對精神科跟諮商並沒有什麼負面的看法，
770,只是跟朋友們相比， 我的「症狀」
770,都僅止於心裡黑暗負面的想法盤旋不去而已，
770,沒有什麼身體症狀， 最近也很少有什
770,麼沒來由想哭的情況。 我一直問自己，
770,這樣去諮商會不會只是無病呻吟？
770,只是我不  想靠自己， 只想要別人幫忙？
770,想要獲得卻不願付出， 其實誰也幫不了我？
770,更別說諮  商也不便宜…… 
770,我是真的很想解決上面說到的那些問題，
770,但是我總有一股感覺， 覺得我好像去亂
770,的， 根本沒病到底去幹嘛。 且有的診所似乎一定要先看精神科醫師，
770,但我覺得我  又沒病為何要浪費雙方的時間金錢……（且也不想留下健保之類的紀錄，
770,非關觀感  單純不想弄得保險不能保之類的，
770,畢竟我沒真的生病）   我想問（應該是）沒生病的人可以去諮商嗎？
770,！ 需要嗎？   如果我的煩惱看起來太微不足道還請板友見諒，
770,上面那些話（特別是關於紀錄的部分）
770,我也開不了口問有相關經驗的朋友，
770,畢竟似乎很沒禮貌……  先謝謝大家了
107,［此文章為手機排版］ 內向、
107,慢熟、 悶騷、 社交恐懼症 擁有這個特質真的是一件很累的事情
107,有種沒事找事來煩的感覺 一件事有好的發展
107,我就會煩另外一件事 . 男友對我很好，
107,感情很熱絡很開心 我就會開始煩我的體重跟社交恐懼症
107,公司表現不錯 就會又想到男友
107,又會對男友鑽牛角尖  我在幼稚園、
107,小一小二的時候就有分離焦慮症
107,只要家人離開我我就會覺得 媽媽是不是不要我了
107,是不是要把我丟掉了 安全感瞬間歸零
107,接下來就是幼稚園老師最苦惱的大哭大鬧
107,到國中我還是一樣很內向 朋友只有一兩個
107,我嘗試要跨出交際的那一步 但因為我不擅長交際
107,通常對方都因為被我句點 而給我一個尷尬的表情
107,受挫折的我總是會想很多 應該就是所謂的焦慮吧
107,所以我都一個人安靜的煩惱 同學也不知道我在幹嘛
107,但班導有看見我的長處 所以常常讓我當股長，
107,小老師 也很常來給我意見， 給我信心
107,所以我很喜歡國中的老師 也因為這樣
107,我比較沒這麼常處在焦慮的漩渦之中
107,高中到大學我認識了一群非常合得來的朋友
107,也因為這些朋友 讓我沒這麼焦慮了
107,對於不熟的人也可以表現出一點自然的樣子
107,但是很多人還是說跟我不熟的時候會覺得我很兇
107,（因為當我又掉進焦慮的漩渦時，
107,我會擺出撲克臉）  直到現在
107,要實習一年 因為跟我很好的朋友去同一間公司
107,所以我表現的比較自然 但是跟同事聊天有時候還是有點障礙
107,我的朋友很活潑 所以大家都很喜歡他
107,而在上班的時候 我常常又會自己掉到焦慮漩渦裡
107,「這樣會不會顯得我表現的不好」、
107,「大家會不會拿我跟他比較」、
107,「大家都好喜歡他，  那我要怎麼跟大家打好關係」
107,雖然同事都人很好 我也學了很多內部的工作
107,可是我自己就會有這種焦慮出現
107,讓我無法好好認真上班  現在要學接電話跟客人應對
107,我又更焦慮了啊啊啊 「如果客人問產品的時候我要怎麼介紹」、
107,「我不會啊啊啊」  我一直以來都覺得～這就是我的個性吧
107,直到剛剛我突然想到 焦慮症 我去查了一下
107,焦慮症的檢測我幾乎每一項都中
107,本來想去看醫生 但剛剛看到 「吃藥效果很快，
107,但停藥症狀會加倍」 這個副作用
107,就好怕啊～～  話說我的症狀是
107,提不起勁學習 容易分心 回到家就有嚴重的拖延病
107,無法積極 注意力也不集中 沒有像在公司一樣焦慮
107,但會煩惱 心情悶  唉～～～有人跟我一樣嗎？
108,初來貴寶地不知道這樣發文是否得當
108,想要好好講些不敢和別人講的事情
108,我覺得我生病了 但我不知道從何說起
108,雖然可能有些凌亂 但還是想要說說
108,不知道從什麼時候開始 我變得有點容易抽離當下的情緒(?)
108,面對熟悉的人、 曾經熟悉的人、
108,甚至是家人 常常都會覺得我真的認識他們嗎、
108,他們認識我嗎 我有個很愛我的老公，
108,我也很愛他 雖然因為工作的關係不常在我身邊
108,有時候需要抱抱拍拍， 知道他很努力也很想陪我
108,但他就是沒有辦法 前一陣子我曾開玩笑的和他說
108,我覺得我有可能生病了 他非常的擔心，
108,到後來變成我要安撫他 只能跟他說我沒事的，
108,不要擔心了 但他不在我就常常覺得不快樂
108,有時候他在我也不快樂，  一年前我有一份工作，
108,普通偏爛的工作 後來跟先生認識了，
108,結婚後沒多久就離職了 原因是因為不開心，
